     1     -0.01562500       0.11801539
     2      0.01562500       0.22348314
     3      0.04687500       0.32106309
     4      0.07812500       0.40625664
     5      0.10937500       0.47560300
     6      0.14062500       0.52644138
     7      0.17187500       0.55684168
     8      0.20312500       0.56565751
     9      0.23437500       0.55256719
    10      0.26562500       0.51808615
    11      0.29687500       0.46354776
    12      0.32812500       0.39105444
    13      0.35937500       0.30340302
    14      0.39062500       0.20398312
    15      0.42187500       0.09664501
    16      0.45312500      -0.01445656
    17      0.48437500      -0.12502365
    18      0.51562500      -0.23077457
    19      0.54687500      -0.32761818
    20      0.57812500      -0.41183088
    21      0.60937500      -0.48018136
    22      0.64062500      -0.52998454
    23      0.67187500      -0.55923460
    24      0.70312500      -0.56692035
    25      0.73437500      -0.55314748
    26      0.76562500      -0.51867717
    27      0.79687500      -0.46421191
    28      0.82812500      -0.39091419
    29      0.85937500      -0.30209951
    30      0.89062500      -0.20323215
    31      0.92187500      -0.09908141
    32      0.95312500       0.00870494
    33      0.98437500       0.11801539
    34      1.01562500       0.22348314
