     1     -0.00390625       0.00000000
     2      0.00390625       0.76239726
     3      0.01171875       1.52480860
     4      0.01953125       2.28722214
     5      0.02734375       3.04967788
     6      0.03515625       3.81213800
     7      0.04296875       4.57466835
     8      0.05078125       5.33720527
     9      0.05859375       6.09984025
    10      0.06640625       6.86248399
    11      0.07421875       7.62525340
    12      0.08203125       8.38803372
    13      0.08984375       9.15096704
    14      0.09765625       9.91391337
    15      0.10546875      10.67703967
    16      0.11328125      11.44018108
    17      0.12109375      12.20352899
    18      0.12890625      12.96689406
    19      0.13671875      13.73049167
    20      0.14453125      14.49410845
    21      0.15234375      15.25798326
    22      0.16015625      16.02187923
    23      0.16796875      16.78605809
    24      0.17578125      17.55026003
    25      0.18359375      18.31476908
    26      0.19140625      19.07930306
    27      0.19921875      19.84416762
    28      0.20703125      20.60905893
    29      0.21484375      21.37430352
    30      0.22265625      22.13957660
    31      0.23046875      22.90522481
    32      0.23828125      23.67090318
    33      0.24609375      24.43697765
    34      0.25390625      25.20308389
    35      0.26171875      25.96960625
    36      0.26953125      26.73616191
    37      0.27734375      27.50315273
    38      0.28515625      28.27017830
    39      0.29296875      29.03765704
    40      0.30078125      29.80517188
    41      0.30859375      30.57315684
    42      0.31640625      31.34117918
    43      0.32421875      32.10968746
    44      0.33203125      32.87823430
    45      0.33984375      33.64728175
    46      0.34765625      34.41636887
    47      0.35546875      35.18597006
    48      0.36328125      35.95561194
    49      0.37109375      36.72578015
    50      0.37890625      37.49598995
    51      0.38671875      38.26673710
    52      0.39453125      39.03752664
    53      0.40234375      39.80886327
    54      0.41015625      40.58024301
    55      0.41796875      41.35217827
    56      0.42578125      42.12415725
    57      0.43359375      42.89669887
    58      0.44140625      43.66928471
    59      0.44921875      44.44243898
    60      0.45703125      45.21563788
    61      0.46484375      45.98940964
    62      0.47265625      46.76322632
    63      0.48046875      47.53761894
    64      0.48828125      48.31205666
    65      0.49609375      49.08707204
    66      0.50390625      49.86213261
    67      0.51171875      50.63777118
    68      0.51953125      51.41345491
    69      0.52734375      52.18971560
    70      0.53515625      52.96602133
    71      0.54296875      53.74290162
    72      0.55078125      54.51982671
    73      0.55859375      55.29732260
    74      0.56640625      56.07486294
    75      0.57421875      56.85296897
    76      0.58203125      57.63111899
    77      0.58984375      58.40982826
    78      0.59765625      59.18858096
    79      0.60546875      59.96788512
    80      0.61328125      60.74723205
    81      0.62109375      61.52712135
    82      0.62890625      62.30705267
    83      0.63671875      63.08751598
    84      0.64453125      63.86802044
    85      0.65234375      64.64904526
    86      0.66015625      65.43011027
    87      0.66796875      66.21168277
    88      0.67578125      66.99329440
    89      0.68359375      67.77539945
    90      0.69140625      68.55754248
    91      0.69921875      69.34016368
    92      0.70703125      70.12282164
    93      0.71484375      70.90594138
    94      0.72265625      71.68909655
    95      0.73046875      72.47269603
    96      0.73828125      73.25632953
    97      0.74609375      74.04038881
    98      0.75390625      74.82448062
    99      0.76171875      75.60897868
   100      0.76953125      76.39350770
   101      0.77734375      77.17842246
   102      0.78515625      77.96336655
   103      0.79296875      78.74867496
   104      0.80078125      79.53401099
   105      0.80859375      80.31968905
   106      0.81640625      81.10539297
   107      0.82421875      81.89141582
   108      0.83203125      82.67746269
   109      0.83984375      83.46380465
   110      0.84765625      84.25016873
   111      0.85546875      85.03680335
   112      0.86328125      85.82345814
   113      0.87109375      86.61035829
   114      0.87890625      87.39727662
   115      0.88671875      88.18441453
   116      0.89453125      88.97156858
   117      0.90234375      89.75891592
   118      0.91015625      90.54627733
   119      0.91796875      91.33380527
   120      0.92578125      92.12134517
   121      0.93359375      92.90902446
   122      0.94140625      93.69671357
   123      0.94921875      94.48451459
   124      0.95703125      95.27232328
   125      0.96484375      96.06021613
   126      0.97265625      96.84811447
   127      0.98046875      97.63606903
   128      0.98828125      98.42402689
   129      0.99609375      99.21201290
   130      1.00390625     100.00000000
