     1     -0.01562500      -0.85589455
     2      0.01562500      -0.80888136
     3      0.04687500      -0.71541714
     4      0.07812500      -0.59148426
     5      0.10937500      -0.44476954
     6      0.14062500      -0.28145967
     7      0.17187500      -0.10803544
     8      0.20312500       0.06877447
     9      0.23437500       0.24220563
    10      0.26562500       0.40568029
    11      0.29687500       0.55302823
    12      0.32812500       0.67870109
    13      0.35937500       0.77797225
    14      0.39062500       0.84711252
    15      0.42187500       0.88353235
    16      0.45312500       0.88588294
    17      0.48437500       0.85411092
    18      0.51562500       0.78946337
    19      0.54687500       0.69444266
    20      0.57812500       0.57271255
    21      0.60937500       0.42895910
    22      0.64062500       0.26871186
    23      0.67187500       0.09813391
    24      0.70312500      -0.07621823
    25      0.73437500      -0.24768949
    26      0.76562500      -0.40952441
    27      0.79687500      -0.55547400
    28      0.82812500      -0.68063659
    29      0.85937500      -0.78040440
    30      0.89062500      -0.84891091
    31      0.92187500      -0.88054091
    32      0.95312500      -0.87925863
    33      0.98437500      -0.85589455
    34      1.01562500      -0.80888136
