     1     -0.01562500       0.42763692
     2      0.01562500       0.50593310
     3      0.04687500       0.55996933
     4      0.07812500       0.59147800
     5      0.10937500       0.60002494
     6      0.14062500       0.58536601
     7      0.17187500       0.54807852
     8      0.20312500       0.48959918
     9      0.23437500       0.41217747
    10      0.26562500       0.31879384
    11      0.29687500       0.21304756
    12      0.32812500       0.09901936
    13      0.35937500      -0.01888263
    14      0.39062500      -0.13608915
    15      0.42187500      -0.24805114
    16      0.45312500      -0.35043186
    17      0.48437500      -0.43928434
    18      0.51562500      -0.51119004
    19      0.54687500      -0.56337580
    20      0.57812500      -0.59383704
    21      0.60937500      -0.60144104
    22      0.64062500      -0.58593396
    23      0.67187500      -0.54791225
    24      0.70312500      -0.48892741
    25      0.73437500      -0.41154180
    26      0.76562500      -0.31895814
    27      0.79687500      -0.21417436
    28      0.82812500      -0.10019083
    29      0.85937500       0.01812401
    30      0.89062500       0.13359935
    31      0.92187500       0.23992747
    32      0.95312500       0.33719884
    33      0.98437500       0.42763692
    34      1.01562500       0.50593310
