     1     -0.01562500       0.35656022
     2      0.01562500       0.24003930
     3      0.04687500       0.10538459
     4      0.07812500      -0.03512025
     5      0.10937500      -0.17453476
     6      0.14062500      -0.30732806
     7      0.17187500      -0.42833160
     8      0.20312500      -0.53282835
     9      0.23437500      -0.61674071
    10      0.26562500      -0.67680223
    11      0.29687500      -0.71069327
    12      0.32812500      -0.71713426
    13      0.35937500      -0.69593265
    14      0.39062500      -0.64798001
    15      0.42187500      -0.57520319
    16      0.45312500      -0.48048395
    17      0.48437500      -0.36755323
    18      0.51562500      -0.24083727
    19      0.54687500      -0.10524134
    20      0.57812500       0.03405787
    21      0.60937500       0.17172409
    22      0.64062500       0.30235120
    23      0.67187500       0.42077748
    24      0.70312500       0.52260676
    25      0.73437500       0.60438392
    26      0.76562500       0.66312875
    27      0.79687500       0.69602408
    28      0.82812500       0.70125934
    29      0.85937500       0.67900439
    30      0.89062500       0.63076174
    31      0.92187500       0.55777518
    32      0.95312500       0.46377584
    33      0.98437500       0.35656022
    34      1.01562500       0.24003930
